,country,year,household debt,labour comp per hour,age group,poverty rate,internet access,unemployment rate
1172,Ireland,2006,222.8291,84.741119,66+,0.20600000000000002,49.9535,4.411824
1173,Ireland,2007,233.3936,6.542955999999999,0-17,0.107,57.2732,4.979443
1174,Ireland,2007,233.3936,6.542955999999999,total,0.096,57.2732,4.979443
1175,Ireland,2007,233.3936,6.542955999999999,18-65,0.08800000000000001,57.2732,4.979443
1176,Ireland,2007,233.3936,6.542955999999999,66+,0.12300000000000001,57.2732,4.979443
1177,Ireland,2007,233.3936,90.28569399999999,0-17,0.107,57.2732,4.979443
1178,Ireland,2007,233.3936,90.28569399999999,total,0.096,57.2732,4.979443
1179,Ireland,2007,233.3936,90.28569399999999,18-65,0.08800000000000001,57.2732,4.979443
1180,Ireland,2007,233.3936,90.28569399999999,66+,0.12300000000000001,57.2732,4.979443
1181,Ireland,2008,228.5819,4.827506,0-17,0.11800000000000001,63.0467,6.773264999999999
1182,Ireland,2008,228.5819,4.827506,total,0.091,63.0467,6.773264999999999
1183,Ireland,2008,228.5819,4.827506,18-65,0.079,63.0467,6.773264999999999
1184,Ireland,2008,228.5819,4.827506,66+,0.09,63.0467,6.773264999999999
1185,Ireland,2008,228.5819,94.64424100000001,0-17,0.11800000000000001,63.0467,6.773264999999999
1186,Ireland,2008,228.5819,94.64424100000001,total,0.091,63.0467,6.773264999999999
1187,Ireland,2008,228.5819,94.64424100000001,18-65,0.079,63.0467,6.773264999999999
1188,Ireland,2008,228.5819,94.64424100000001,66+,0.09,63.0467,6.773264999999999
1189,Ireland,2009,237.0647,0.439535,0-17,0.105,66.6699,12.60812
1190,Ireland,2009,237.0647,0.439535,total,0.08800000000000001,66.6699,12.60812
1191,Ireland,2009,237.0647,0.439535,18-65,0.084,66.6699,12.60812
1192,Ireland,2009,237.0647,0.439535,66+,0.065,66.6699,12.60812
1193,Ireland,2009,237.0647,95.060236,0-17,0.105,66.6699,12.60812
1194,Ireland,2009,237.0647,95.060236,total,0.08800000000000001,66.6699,12.60812
1195,Ireland,2009,237.0647,95.060236,18-65,0.084,66.6699,12.60812
1196,Ireland,2009,237.0647,95.060236,66+,0.065,66.6699,12.60812
1197,Ireland,2010,230.1346,5.196457,0-17,0.1,71.6895,14.53227
1198,Ireland,2010,230.1346,5.196457,total,0.091,71.6895,14.53227
1199,Ireland,2010,230.1346,5.196457,18-65,0.09,71.6895,14.53227
1200,Ireland,2010,230.1346,5.196457,66+,0.07400000000000001,71.6895,14.53227
1201,Ireland,2010,230.1346,100.0,0-17,0.1,71.6895,14.53227
1202,Ireland,2010,230.1346,100.0,total,0.091,71.6895,14.53227
1203,Ireland,2010,230.1346,100.0,18-65,0.09,71.6895,14.53227
1204,Ireland,2010,230.1346,100.0,66+,0.07400000000000001,71.6895,14.53227
1205,Ireland,2011,236.6211,-0.367967,0-17,0.10800000000000001,78.1195,15.35064
1206,Ireland,2011,236.6211,-0.367967,total,0.1,78.1195,15.35064
1207,Ireland,2011,236.6211,-0.367967,18-65,0.098,78.1195,15.35064
1208,Ireland,2011,236.6211,-0.367967,66+,0.095,78.1195,15.35064
1209,Ireland,2011,236.6211,99.63203299999999,0-17,0.10800000000000001,78.1195,15.35064
1210,Ireland,2011,236.6211,99.63203299999999,total,0.1,78.1195,15.35064
1211,Ireland,2011,236.6211,99.63203299999999,18-65,0.098,78.1195,15.35064
1212,Ireland,2011,236.6211,99.63203299999999,66+,0.095,78.1195,15.35064
1213,Ireland,2012,219.7182,0.369925,0-17,0.099,81.0867,15.44939
1214,Ireland,2012,219.7182,0.369925,total,0.094,81.0867,15.44939
1215,Ireland,2012,219.7182,0.369925,18-65,0.096,81.0867,15.44939
1216,Ireland,2012,219.7182,0.369925,66+,0.067,81.0867,15.44939
1217,Ireland,2012,219.7182,100.000597,0-17,0.099,81.0867,15.44939
1218,Ireland,2012,219.7182,100.000597,total,0.094,81.0867,15.44939
1219,Ireland,2012,219.7182,100.000597,18-65,0.096,81.0867,15.44939
1220,Ireland,2012,219.7182,100.000597,66+,0.067,81.0867,15.44939
1221,Ireland,2013,213.7935,-0.541077,0-17,0.10099999999999999,82.3895,13.735610000000001
1222,Ireland,2013,213.7935,-0.541077,total,0.095,82.3895,13.735610000000001
1223,Ireland,2013,213.7935,-0.541077,18-65,0.096,82.3895,13.735610000000001
1224,Ireland,2013,213.7935,-0.541077,66+,0.081,82.3895,13.735610000000001
1225,Ireland,2013,213.7935,99.459517,0-17,0.10099999999999999,82.3895,13.735610000000001
1226,Ireland,2013,213.7935,99.459517,total,0.095,82.3895,13.735610000000001
1227,Ireland,2013,213.7935,99.459517,18-65,0.096,82.3895,13.735610000000001
1228,Ireland,2013,213.7935,99.459517,66+,0.081,82.3895,13.735610000000001
1229,Ireland,2014,199.2106,-0.229006,0-17,0.09300000000000001,82.1681,11.85948
1230,Ireland,2014,199.2106,-0.229006,total,0.09300000000000001,82.1681,11.85948
1231,Ireland,2014,199.2106,-0.229006,18-65,0.09699999999999999,82.1681,11.85948
1232,Ireland,2014,199.2106,-0.229006,66+,0.068,82.1681,11.85948
1233,Ireland,2014,199.2106,99.231749,0-17,0.09300000000000001,82.1681,11.85948
1234,Ireland,2014,199.2106,99.231749,total,0.09300000000000001,82.1681,11.85948
1235,Ireland,2014,199.2106,99.231749,18-65,0.09699999999999999,82.1681,11.85948
1236,Ireland,2014,199.2106,99.231749,66+,0.068,82.1681,11.85948
1237,Ireland,2015,180.1845,1.568503,0-17,0.111,84.8585,9.909575
1238,Ireland,2015,180.1845,1.568503,total,0.098,84.8585,9.909575
1239,Ireland,2015,180.1845,1.568503,18-65,0.099,84.8585,9.909575
1240,Ireland,2015,180.1845,1.568503,66+,0.064,84.8585,9.909575
1241,Ireland,2015,180.1845,100.788201,0-17,0.111,84.8585,9.909575
1242,Ireland,2015,180.1845,100.788201,total,0.098,84.8585,9.909575
1243,Ireland,2015,180.1845,100.788201,18-65,0.099,84.8585,9.909575
1244,Ireland,2015,180.1845,100.788201,66+,0.064,84.8585,9.909575
1245,Ireland,2016,163.4115,2.2978080000000003,0-17,0.1,86.9145,8.375110000000001
1246,Ireland,2016,163.4115,2.2978080000000003,total,0.091,86.9145,8.375110000000001
1247,Ireland,2016,163.4115,2.2978080000000003,18-65,0.094,86.9145,8.375110000000001
1248,Ireland,2016,163.4115,2.2978080000000003,66+,0.06,86.9145,8.375110000000001
1249,Ireland,2016,163.4115,103.10412099999999,0-17,0.1,86.9145,8.375110000000001
1250,Ireland,2016,163.4115,103.10412099999999,total,0.091,86.9145,8.375110000000001
1251,Ireland,2016,163.4115,103.10412099999999,18-65,0.094,86.9145,8.375110000000001
1252,Ireland,2016,163.4115,103.10412099999999,66+,0.06,86.9145,8.375110000000001
1253,Ireland,2017,152.5768,2.442468,0-17,0.087,88.369924,6.71373
1254,Ireland,2017,152.5768,2.442468,total,0.09,88.369924,6.71373
1255,Ireland,2017,152.5768,2.442468,18-65,0.087,88.369924,6.71373
1256,Ireland,2017,152.5768,2.442468,66+,0.114,88.369924,6.71373
1257,Ireland,2017,152.5768,105.62240600000001,0-17,0.087,88.369924,6.71373
1258,Ireland,2017,152.5768,105.62240600000001,total,0.09,88.369924,6.71373
1259,Ireland,2017,152.5768,105.62240600000001,18-65,0.087,88.369924,6.71373
1260,Ireland,2017,152.5768,105.62240600000001,66+,0.114,88.369924,6.71373
1261,Ireland,2018,140.39700000000002,1.256893,,,89.11291999999999,5.738596
1262,Ireland,2018,140.39700000000002,106.94996599999999,,,89.11291999999999,5.738596
1263,Italy,1995,38.35353,4.09894,,,,
1264,Italy,1995,38.35353,65.953006,,,,
1265,Italy,1996,39.516529999999996,5.699741,,,,
1266,Italy,1996,39.516529999999996,69.71215600000001,,,,
1267,Italy,1997,42.01768,4.535419999999999,,,,
1268,Italy,1997,42.01768,72.873896,,,,
1269,Italy,1998,44.32793,-1.915546,,,,11.84062
1270,Italy,1998,44.32793,71.477963,,,,11.84062
1271,Italy,1999,49.12406,2.201379,,,,11.428519999999999
1272,Italy,1999,49.12406,73.051464,,,,11.428519999999999
1273,Italy,2000,52.9521,2.305804,,,,10.58827
1274,Italy,2000,52.9521,74.735887,,,,10.58827
1275,Italy,2001,55.10026,3.7633010000000002,,,,9.524396000000001
1276,Italy,2001,55.10026,77.548424,,,,9.524396000000001
1277,Italy,2002,57.989619999999995,3.256159,,,,9.007127
1278,Italy,2002,57.989619999999995,80.073524,,,,9.007127
1279,Italy,2003,61.21529,4.159577,,,,8.672171
1280,Italy,2003,61.21529,83.40424399999999,,,,8.672171
1281,Italy,2004,64.984,3.145627,0-17,0.157,,7.998678999999999
1282,Italy,2004,64.984,3.145627,total,0.122,,7.998678999999999
1283,Italy,2004,64.984,3.145627,18-65,0.105,,7.998678999999999
1284,Italy,2004,64.984,3.145627,66+,0.147,,7.998678999999999
1285,Italy,2004,64.984,86.02783000000001,0-17,0.157,,7.998678999999999
1286,Italy,2004,64.984,86.02783000000001,total,0.122,,7.998678999999999
1287,Italy,2004,64.984,86.02783000000001,18-65,0.105,,7.998678999999999
1288,Italy,2004,64.984,86.02783000000001,66+,0.147,,7.998678999999999
1289,Italy,2005,70.11366,3.255646,0-17,0.16,38.5781,7.728764
1290,Italy,2005,70.11366,3.255646,total,0.126,38.5781,7.728764
1291,Italy,2005,70.11366,3.255646,18-65,0.111,38.5781,7.728764
1292,Italy,2005,70.11366,3.255646,66+,0.14300000000000002,38.5781,7.728764
1293,Italy,2005,70.11366,88.828592,0-17,0.16,38.5781,7.728764
1294,Italy,2005,70.11366,88.828592,total,0.126,38.5781,7.728764
1295,Italy,2005,70.11366,88.828592,18-65,0.111,38.5781,7.728764
1296,Italy,2005,70.11366,88.828592,66+,0.14300000000000002,38.5781,7.728764
1297,Italy,2006,75.03908,1.903534,0-17,0.155,40.0125,6.775816000000001
1298,Italy,2006,75.03908,1.903534,total,0.12300000000000001,40.0125,6.775816000000001
1299,Italy,2006,75.03908,1.903534,18-65,0.107,40.0125,6.775816000000001
1300,Italy,2006,75.03908,1.903534,66+,0.15,40.0125,6.775816000000001
1301,Italy,2006,75.03908,90.519474,0-17,0.155,40.0125,6.775816000000001
1302,Italy,2006,75.03908,90.519474,total,0.12300000000000001,40.0125,6.775816000000001
1303,Italy,2006,75.03908,90.519474,18-65,0.107,40.0125,6.775816000000001
1304,Italy,2006,75.03908,90.519474,66+,0.15,40.0125,6.775816000000001
1305,Italy,2007,79.19839,2.2126330000000003,0-17,0.155,43.3831,6.075273999999999
1306,Italy,2007,79.19839,2.2126330000000003,total,0.11900000000000001,43.3831,6.075273999999999
1307,Italy,2007,79.19839,2.2126330000000003,18-65,0.102,43.3831,6.075273999999999
1308,Italy,2007,79.19839,2.2126330000000003,66+,0.14300000000000002,43.3831,6.075273999999999
1309,Italy,2007,79.19839,92.522338,0-17,0.155,43.3831,6.075273999999999
1310,Italy,2007,79.19839,92.522338,total,0.11900000000000001,43.3831,6.075273999999999
1311,Italy,2007,79.19839,92.522338,18-65,0.102,43.3831,6.075273999999999
1312,Italy,2007,79.19839,92.522338,66+,0.14300000000000002,43.3831,6.075273999999999
1313,Italy,2008,80.76612,2.751144,0-17,0.161,46.9302,6.723350999999999
1314,Italy,2008,80.76612,2.751144,total,0.11900000000000001,46.9302,6.723350999999999
1315,Italy,2008,80.76612,2.751144,18-65,0.10300000000000001,46.9302,6.723350999999999
1316,Italy,2008,80.76612,2.751144,66+,0.133,46.9302,6.723350999999999
1317,Italy,2008,80.76612,95.067761,0-17,0.161,46.9302,6.723350999999999
1318,Italy,2008,80.76612,95.067761,total,0.11900000000000001,46.9302,6.723350999999999
1319,Italy,2008,80.76612,95.067761,18-65,0.10300000000000001,46.9302,6.723350999999999
1320,Italy,2008,80.76612,95.067761,66+,0.133,46.9302,6.723350999999999
1321,Italy,2009,85.67661,2.755527,0-17,0.171,53.4823,7.747658
1322,Italy,2009,85.67661,2.755527,total,0.12,53.4823,7.747658
1323,Italy,2009,85.67661,2.755527,18-65,0.109,53.4823,7.747658
1324,Italy,2009,85.67661,2.755527,66+,0.111,53.4823,7.747658
1325,Italy,2009,85.67661,97.68737800000001,0-17,0.171,53.4823,7.747658
1326,Italy,2009,85.67661,97.68737800000001,total,0.12,53.4823,7.747658
1327,Italy,2009,85.67661,97.68737800000001,18-65,0.109,53.4823,7.747658
1328,Italy,2009,85.67661,97.68737800000001,66+,0.111,53.4823,7.747658
1329,Italy,2010,89.51968000000001,2.36737,0-17,0.18,58.9711,8.359172000000001
1330,Italy,2010,89.51968000000001,2.36737,total,0.134,58.9711,8.359172000000001
1331,Italy,2010,89.51968000000001,2.36737,18-65,0.127,58.9711,8.359172000000001
1332,Italy,2010,89.51968000000001,2.36737,66+,0.11699999999999999,58.9711,8.359172000000001
1333,Italy,2010,89.51968000000001,100.0,0-17,0.18,58.9711,8.359172000000001
1334,Italy,2010,89.51968000000001,100.0,total,0.134,58.9711,8.359172000000001
1335,Italy,2010,89.51968000000001,100.0,18-65,0.127,58.9711,8.359172000000001
1336,Italy,2010,89.51968000000001,100.0,66+,0.11699999999999999,58.9711,8.359172000000001
1337,Italy,2011,88.9958,1.037592,0-17,0.17800000000000002,61.5733,8.353756
1338,Italy,2011,88.9958,1.037592,total,0.128,61.5733,8.353756
1339,Italy,2011,88.9958,1.037592,18-65,0.122,61.5733,8.353756
1340,Italy,2011,88.9958,1.037592,66+,0.10300000000000001,61.5733,8.353756
1341,Italy,2011,88.9958,101.037592,0-17,0.17800000000000002,61.5733,8.353756
1342,Italy,2011,88.9958,101.037592,total,0.128,61.5733,8.353756
1343,Italy,2011,88.9958,101.037592,18-65,0.122,61.5733,8.353756
1344,Italy,2011,88.9958,101.037592,66+,0.10300000000000001,61.5733,8.353756
1345,Italy,2012,91.05476,0.964945,0-17,0.177,62.9165,10.65126
1346,Italy,2012,91.05476,0.964945,total,0.13,62.9165,10.65126
1347,Italy,2012,91.05476,0.964945,18-65,0.129,62.9165,10.65126
1348,Italy,2012,91.05476,0.964945,66+,0.092,62.9165,10.65126
1349,Italy,2012,91.05476,102.012548,0-17,0.177,62.9165,10.65126
1350,Italy,2012,91.05476,102.012548,total,0.13,62.9165,10.65126
1351,Italy,2012,91.05476,102.012548,18-65,0.129,62.9165,10.65126
1352,Italy,2012,91.05476,102.012548,66+,0.092,62.9165,10.65126
1353,Italy,2013,89.58351,1.596703,0-17,0.177,68.9144,12.14521
1354,Italy,2013,89.58351,1.596703,total,0.133,68.9144,12.14521
1355,Italy,2013,89.58351,1.596703,18-65,0.134,68.9144,12.14521
1356,Italy,2013,89.58351,1.596703,66+,0.092,68.9144,12.14521
1357,Italy,2013,89.58351,103.641385,0-17,0.177,68.9144,12.14521
1358,Italy,2013,89.58351,103.641385,total,0.133,68.9144,12.14521
1359,Italy,2013,89.58351,103.641385,18-65,0.134,68.9144,12.14521
1360,Italy,2013,89.58351,103.641385,66+,0.092,68.9144,12.14521
1361,Italy,2014,88.65290999999999,0.24554600000000001,0-17,0.193,72.6141,12.6798
1362,Italy,2014,88.65290999999999,0.24554600000000001,total,0.13699999999999998,72.6141,12.6798
1363,Italy,2014,88.65290999999999,0.24554600000000001,18-65,0.136,72.6141,12.6798
1364,Italy,2014,88.65290999999999,0.24554600000000001,66+,0.09300000000000001,72.6141,12.6798
1365,Italy,2014,88.65290999999999,103.895873,0-17,0.193,72.6141,12.6798
1366,Italy,2014,88.65290999999999,103.895873,total,0.13699999999999998,72.6141,12.6798
1367,Italy,2014,88.65290999999999,103.895873,18-65,0.136,72.6141,12.6798
1368,Italy,2014,88.65290999999999,103.895873,66+,0.09300000000000001,72.6141,12.6798
1369,Italy,2015,87.67274,0.750877,0-17,0.183,75.3897,11.893880000000001
1370,Italy,2015,87.67274,0.750877,total,0.14400000000000002,75.3897,11.893880000000001
1371,Italy,2015,87.67274,0.750877,18-65,0.14800000000000002,75.3897,11.893880000000001
1372,Italy,2015,87.67274,0.750877,66+,0.10300000000000001,75.3897,11.893880000000001
1373,Italy,2015,87.67274,104.676004,0-17,0.183,75.3897,11.893880000000001
1374,Italy,2015,87.67274,104.676004,total,0.14400000000000002,75.3897,11.893880000000001
1375,Italy,2015,87.67274,104.676004,18-65,0.14800000000000002,75.3897,11.893880000000001
1376,Italy,2015,87.67274,104.676004,66+,0.10300000000000001,75.3897,11.893880000000001
1377,Italy,2016,87.36107,-0.379479,0-17,0.17300000000000001,78.51,11.68803
1378,Italy,2016,87.36107,-0.379479,total,0.13699999999999998,78.51,11.68803
1379,Italy,2016,87.36107,-0.379479,18-65,0.138,78.51,11.68803
1380,Italy,2016,87.36107,-0.379479,66+,0.10300000000000001,78.51,11.68803
1381,Italy,2016,87.36107,104.27878,0-17,0.17300000000000001,78.51,11.68803
1382,Italy,2016,87.36107,104.27878,total,0.13699999999999998,78.51,11.68803
1383,Italy,2016,87.36107,104.27878,18-65,0.138,78.51,11.68803
1384,Italy,2016,87.36107,104.27878,66+,0.10300000000000001,78.51,11.68803
1385,Italy,2017,86.75693000000001,0.307137,0-17,0.187,81.02436999999999,11.21117
1386,Italy,2017,86.75693000000001,0.307137,total,0.139,81.02436999999999,11.21117
1387,Italy,2017,86.75693000000001,0.307137,18-65,0.14,81.02436999999999,11.21117
1388,Italy,2017,86.75693000000001,0.307137,66+,0.09699999999999999,81.02436999999999,11.21117
1389,Italy,2017,86.75693000000001,104.599059,0-17,0.187,81.02436999999999,11.21117
1390,Italy,2017,86.75693000000001,104.599059,total,0.139,81.02436999999999,11.21117
1391,Italy,2017,86.75693000000001,104.599059,18-65,0.14,81.02436999999999,11.21117
1392,Italy,2017,86.75693000000001,104.599059,66+,0.09699999999999999,81.02436999999999,11.21117
1393,Italy,2018,86.76019000000001,1.755422,,,84.338355,10.60792
1394,Italy,2018,86.76019000000001,106.43521299999999,,,84.338355,10.60792
1395,Japan,1995,109.57600000000001,101.123246,,,,3.15
1396,Japan,1996,114.0761,0.522066,,,,3.35
1397,Japan,1996,114.0761,101.651176,,,,3.35
1398,Japan,1997,113.7794,3.5365309999999996,,,,3.4
1399,Japan,1997,113.7794,105.24610200000001,,,,3.4
1400,Japan,1998,112.154,0.366201,,,,4.108333
1401,Japan,1998,112.154,105.631515,,,,4.108333
1402,Japan,1999,114.24600000000001,0.78217,,,,4.683333
1403,Japan,1999,114.24600000000001,106.457733,,,,4.683333
1404,Japan,2000,114.9146,-0.560005,,,,4.716667
1405,Japan,2000,114.9146,105.86156399999999,,,,4.716667
1406,Japan,2001,117.105,-0.6046729999999999,,,,5.033333
1407,Japan,2001,117.105,105.221448,,,,5.033333
1408,Japan,2002,115.2551,-2.130057,,,,5.375
1409,Japan,2002,115.2551,102.980171,,,,5.375
1410,Japan,2003,114.8379,-1.337717,,,,5.258333
1411,Japan,2003,114.8379,101.602588,,,,5.258333
1412,Japan,2004,113.6992,-0.145923,,,,4.716667
1413,Japan,2004,113.6992,101.454327,,,,4.716667
1414,Japan,2005,111.4225,0.9608389999999999,,,57.0,4.425
1415,Japan,2005,111.4225,102.429139,,,57.0,4.425
1416,Japan,2006,108.9206,-1.110675,,,60.5,4.141667
1417,Japan,2006,108.9206,101.291484,,,60.5,4.141667
1418,Japan,2007,108.3139,-0.5393859999999999,,,62.1,3.8416669999999997
1419,Japan,2007,108.3139,100.745132,,,62.1,3.8416669999999997
1420,Japan,2008,109.3553,1.1925,,,63.9,3.9916669999999996
1421,Japan,2008,109.3553,101.94651800000001,,,63.9,3.9916669999999996
1422,Japan,2009,107.0238,-0.661004,0-17,0.157,67.1,5.066667
1423,Japan,2009,107.0238,-0.661004,total,0.16,67.1,5.066667
1424,Japan,2009,107.0238,-0.661004,18-65,0.14400000000000002,67.1,5.066667
1425,Japan,2009,107.0238,-0.661004,66+,0.19399999999999998,67.1,5.066667
1426,Japan,2009,107.0238,101.27264699999999,0-17,0.157,67.1,5.066667
1427,Japan,2009,107.0238,101.27264699999999,total,0.16,67.1,5.066667
1428,Japan,2009,107.0238,101.27264699999999,18-65,0.14400000000000002,67.1,5.066667
1429,Japan,2009,107.0238,101.27264699999999,66+,0.19399999999999998,67.1,5.066667
1430,Japan,2010,106.8107,-1.2566540000000002,,,,5.05
1431,Japan,2010,106.8107,100.0,,,,5.05
1432,Japan,2011,102.8086,0.687104,,,,4.5833330000000005
1433,Japan,2011,102.8086,100.687104,,,,4.5833330000000005
1434,Japan,2012,102.8726,-0.985196,0-17,0.163,,4.35
1435,Japan,2012,102.8726,-0.985196,total,0.161,,4.35
1436,Japan,2012,102.8726,-0.985196,18-65,0.145,,4.35
1437,Japan,2012,102.8726,-0.985196,66+,0.19,,4.35
1438,Japan,2012,102.8726,99.695138,0-17,0.163,,4.35
1439,Japan,2012,102.8726,99.695138,total,0.161,,4.35
1440,Japan,2012,102.8726,99.695138,18-65,0.145,,4.35
1441,Japan,2012,102.8726,99.695138,66+,0.19,,4.35
1442,Japan,2013,104.3684,0.832992,,,,4.025
1443,Japan,2013,104.3684,100.525591,,,,4.025
1444,Japan,2014,104.8338,1.2262620000000002,,,,3.5916669999999997
1445,Japan,2014,104.8338,101.758298,,,,3.5916669999999997
1446,Japan,2015,104.4247,0.8664440000000001,0-17,0.139,,3.375
1447,Japan,2015,104.4247,0.8664440000000001,total,0.157,,3.375
1448,Japan,2015,104.4247,0.8664440000000001,18-65,0.136,,3.375
1449,Japan,2015,104.4247,0.8664440000000001,66+,0.196,,3.375
1450,Japan,2015,104.4247,102.639977,0-17,0.139,,3.375
1451,Japan,2015,104.4247,102.639977,total,0.157,,3.375
1452,Japan,2015,104.4247,102.639977,18-65,0.136,,3.375
1453,Japan,2015,104.4247,102.639977,66+,0.196,,3.375
1454,Japan,2016,105.2214,1.737946,,,,3.1166669999999996
1455,Japan,2016,105.2214,104.423805,,,,3.1166669999999996
1456,Japan,2017,107.9482,0.7189939999999999,,,,2.808333
1457,Japan,2017,107.9482,105.174605,,,,2.808333
1458,Japan,2018,107.0214,2.336757,,,,2.441667
1459,Japan,2018,107.0214,107.63228000000001,,,,2.441667
1460,South Korea,2010,147.5311,5.886086,,,96.83910415,3.708333
1461,South Korea,2010,147.5311,100.0,,,96.83910415,3.708333
